at_least_one_address_in_amsterdam,deelnames_started_percentage_last_year,active_address_count,days_since_last_relocation,days_since_last_dienst_end,has_medebewoner,avg_percentage_maatregel,total_vermogen,afspraken_no_show_count_last_year,has_partner,applied_for_same_product_last_year,received_same_product_last_year,afspraken_no_contact_count_last_year,sum_inkomen_bruto,sum_inkomen_bruto_was_mean_imputed,original_model_score,reweighted_model_score,score_difference
1,0,0,2000,0,0,0,-10000,1,0,0,0,0,1000,1,0.6882872307742637,0.6213019401383656,0.06698529063589809
1,0,0,2000,0,0,0,-10000,1,0,0,0,0,0,0,0.7320815868324385,0.7682204955741898,-0.0361389087417513
1,0,0,2000,0,0,0,-10000,1,0,0,0,0,0,1,0.7320815868324385,0.7682204955741898,-0.0361389087417513
1,0,0,2000,0,0,0,-10000,1,0,0,0,1,1000,0,0.5976342175683432,0.5236013694007403,0.07403284816760292
1,0,0,2000,0,0,0,-10000,1,0,0,0,1,1000,1,0.5976342175683432,0.5236013694007403,0.07403284816760292
1,0,0,2000,0,0,0,-10000,1,0,0,0,1,0,0,0.647644809872179,0.6894797061258553,-0.04183489625367631
1,0,0,2000,0,0,0,-10000,1,0,0,0,1,0,1,0.647644809872179,0.6894797061258553,-0.04183489625367631
1,0,0,2000,0,0,0,-10000,1,0,0,1,0,1000,0,0.6737934121949336,0.5931624316905254,0.0806309805044082
1,0,0,2000,0,0,0,-10000,1,0,0,1,0,1000,1,0.6737934121949336,0.5931624316905254,0.0806309805044082
1,0,0,2000,0,0,0,-10000,1,0,0,1,0,0,0,0.7187921266370544,0.7465444288859133,-0.02775230224885894
1,0,0,2000,0,0,0,-10000,1,0,0,1,0,0,1,0.7187921266370544,0.7465444288859133,-0.02775230224885894
1,0,0,2000,0,0,0,-10000,1,0,0,1,1,1000,0,0.5814882725903305,0.494113268089888,0.08737500450044255
1,0,0,2000,0,0,0,-10000,1,0,0,1,1,1000,1,0.5814882725903305,0.494113268089888,0.08737500450044255
1,0,0,2000,0,0,0,-10000,1,0,0,1,1,0,0,0.6322708653264479,0.6636637694238546,-0.03139290409740669
1,0,0,2000,0,0,0,-10000,1,0,0,1,1,0,1,0.6322708653264479,0.6636637694238546,-0.03139290409740669
1,0,0,2000,0,0,0,-10000,1,0,1,0,0,1000,0,0.7085394129576507,0.6608031446906727,0.047736268266977966
1,0,0,2000,0,0,0,-10000,1,0,1,0,0,1000,1,0.7085394129576507,0.6608031446906727,0.047736268266977966
1,0,0,2000,0,0,0,-10000,1,0,1,0,0,0,0,0.7505197609933266,0.7973943172645442,-0.046874556271217616
1,0,0,2000,0,0,0,-10000,1,0,1,0,0,0,1,0.7505197609933266,0.7973943172645442,-0.046874556271217616
1,0,0,2000,0,0,0,-10000,1,0,1,0,1,1000,0,0.620528990243091,0.566177720440455,0.05435126980263605
1,0,0,2000,0,0,0,-10000,1,0,1,0,1,1000,1,0.620528990243091,0.566177720440455,0.05435126980263605
1,0,0,2000,0,0,0,-10000,1,0,1,0,1,0,0,0.6692687298707696,0.7250169124688329,-0.055748182598063356
1,0,0,2000,0,0,0,-10000,1,0,1,0,1,0,1,0.6692687298707696,0.7250169124688329,-0.055748182598063356
1,0,0,2000,0,0,0,-10000,1,0,1,1,0,1000,0,0.694569395602001,0.6338691230983677,0.0607002725036333
1,0,0,2000,0,0,0,-10000,1,0,1,1,0,1000,1,0.694569395602001,0.6338691230983677,0.0607002725036333
1,0,0,2000,0,0,0,-10000,1,0,1,1,0,0,0,0.7378173407533541,0.7776569390354425,-0.039839598282088384
1,0,0,2000,0,0,0,-10000,1,0,1,1,0,0,1,0.7378173407533541,0.7776569390354425,-0.039839598282088384
1,0,0,2000,0,0,0,-10000,1,0,1,1,1,1000,0,0.6046940735757459,0.5369946106632507,0.06769946291249518
1,0,0,2000,0,0,0,-10000,1,0,1,1,1,1000,1,0.6046940735757459,0.5369946106632507,0.06769946291249518
1,0,0,2000,0,0,0,-10000,1,0,1,1,1,0,0,0.6543347113615426,0.7008736741599191,-0.04653896279837644
1,0,0,2000,0,0,0,-10000,1,0,1,1,1,0,1,0.6543347113615426,0.7008736741599191,-0.04653896279837644
1,0,0,2000,0,0,10,3000,0,1,0,0,0,1000,0,0.5368090774517874,0.520267802060416,0.0165412753913714
1,0,0,2000,0,0,10,3000,0,1,0,0,0,1000,1,0.5368090774517874,0.520267802060416,0.0165412753913714
1,0,0,2000,0,0,10,3000,0,1,0,0,0,0,0,0.5891828958736436,0.6866121412910183,-0.09742924541737474
1,0,0,2000,0,0,10,3000,0,1,0,0,0,0,1,0.5891828958736436,0.6866121412910183,-0.09742924541737474
1,0,0,2000,0,0,10,3000,0,1,0,0,1,1000,0,0.4380687600699042,0.42080086614069245,0.01726789392921174
1,0,0,2000,0,0,10,3000,0,1,0,0,1,1000,1,0.4380687600699042,0.42080086614069245,0.01726789392921174
1,0,0,2000,0,0,10,3000,0,1,0,0,1,0,0,0.49102140661864524,0.5947713797764557,-0.10374997315781043
1,0,0,2000,0,0,10,3000,0,1,0,0,1,0,1,0.49102140661864524,0.5947713797764557,-0.10374997315781043
1,0,0,2000,0,0,10,3000,0,1,0,1,0,1000,0,0.5201819663515193,0.49077403568510225,0.029407930666417004
1,0,0,2000,0,0,10,3000,0,1,0,1,0,1000,1,0.5201819663515193,0.49077403568510225,0.029407930666417004
1,0,0,2000,0,0,10,3000,0,1,0,1,0,0,0,0.5729401575738157,0.6606751308966562,-0.08773497332284053
1,0,0,2000,0,0,10,3000,0,1,0,1,0,0,1,0.5729401575738157,0.6606751308966562,-0.08773497332284053
1,0,0,2000,0,0,10,3000,0,1,0,1,1,1000,0,0.4217155049279805,0.3923343678800577,0.02938113704792278
1,0,0,2000,0,0,10,3000,0,1,0,1,1,1000,1,0.4217155049279805,0.3923343678800577,0.02938113704792278
1,0,0,2000,0,0,10,3000,0,1,0,1,1,0,0,0.4743600970594154,0.5660374474652797,-0.09167735040586433
1,0,0,2000,0,0,10,3000,0,1,0,1,1,0,1,0.4743600970594154,0.5660374474652797,-0.09167735040586433
1,0,0,2000,0,0,10,3000,0,1,1,0,0,1000,0,0.5606203219864158,0.5628933679400239,-0.0022730459536081105
1,0,0,2000,0,0,10,3000,0,1,1,0,0,1000,1,0.5606203219864158,0.5628933679400239,-0.0022730459536081105
1,0,0,2000,0,0,10,3000,0,1,1,0,0,0,0,0.612246548117791,0.7223453664841333,-0.11009881836634228
1,0,0,2000,0,0,10,3000,0,1,1,0,0,0,1,0.612246548117791,0.7223453664841333,-0.11009881836634228
1,0,0,2000,0,0,10,3000,0,1,1,0,1,1000,0,0.46186749054095616,0.4631446552852151,-0.0012771647442589296
1,0,0,2000,0,0,10,3000,0,1,1,0,1,1000,1,0.46186749054095616,0.4631446552852151,-0.0012771647442589296
1,0,0,2000,0,0,10,3000,0,1,1,0,1,0,0,0.515060087574638,0.6354160345162945,-0.12035594694165652
1,0,0,2000,0,0,10,3000,0,1,1,0,1,0,1,0.515060087574638,0.6354160345162945,-0.12035594694165652
1,0,0,2000,0,0,10,3000,0,1,1,1,0,1000,0,0.5441220758131656,0.5336712944361395,0.010450781377026153
1,0,0,2000,0,0,10,3000,0,1,1,1,0,1000,1,0.5441220758131656,0.5336712944361395,0.010450781377026153
1,0,0,2000,0,0,10,3000,0,1,1,1,0,0,0,0.5962908688181242,0.6980652517132274,-0.10177438289510321
1,0,0,2000,0,0,10,3000,0,1,1,1,0,0,1,0.5962908688181242,0.6980652517132274,-0.10177438289510321
1,0,0,2000,0,0,10,3000,0,1,1,1,1,1000,0,0.4453298883766386,0.43395986126693076,0.011370027109707859
1,0,0,2000,0,0,10,3000,0,1,1,1,1,1000,1,0.4453298883766386,0.43395986126693076,0.011370027109707859
1,0,0,2000,0,0,10,3000,0,1,1,1,1,0,0,0.49838179579541936,0.6076630200707658,-0.10928122427534642
1,0,0,2000,0,0,10,3000,0,1,1,1,1,0,1,0.49838179579541936,0.6076630200707658,-0.10928122427534642
1,0,0,2000,0,0,10,3000,0,0,0,0,0,1000,0,0.5791357308906003,0.5423624352699954,0.03677329562060494
1,0,0,2000,0,0,10,3000,0,0,0,0,0,1000,1,0.5791357308906003,0.5423624352699954,0.03677329562060494
1,0,0,2000,0,0,10,3000,0,0,0,0,0,0,0,0.6300221566249147,0.7053839476535898,-0.07536179102867513
1,0,0,2000,0,0,10,3000,0,0,0,0,0,0,1,0.6300221566249147,0.7053839476535898,-0.07536179102867513
1,0,0,2000,0,0,10,3000,0,0,0,0,1,1000,0,0.48068953872914577,0.44256826309909053,0.03812127563005524
1,0,0,2000,0,0,10,3000,0,0,0,0,1,1000,1,0.48068953872914577,0.44256826309909053,0.03812127563005524
1,0,0,2000,0,0,10,3000,0,0,0,0,1,0,0,0.5338991884432863,0.6159674929949367,-0.08206830455165037
1,0,0,2000,0,0,10,3000,0,0,0,0,1,0,1,0.5338991884432863,0.6159674929949367,-0.08206830455165037
1,0,0,2000,0,0,10,3000,0,0,0,1,0,1000,0,0.5627905284782874,0.51295541157824,0.04983511690004738
1,0,0,2000,0,0,10,3000,0,0,0,1,0,1000,1,0.5627905284782874,0.51295541157824,0.04983511690004738
1,0,0,2000,0,0,10,3000,0,0,0,1,0,0,0,0.614337176211171,0.6802771078073389,-0.06593993159616784
1,0,0,2000,0,0,10,3000,0,0,0,1,0,0,1,0.614337176211171,0.6802771078073389,-0.06593993159616784
1,0,0,2000,0,0,10,3000,0,0,0,1,1,1000,0,0.46405916930560326,0.4136809590512821,0.050378210254321154
1,0,0,2000,0,0,10,3000,0,0,0,1,1,1000,1,0.46405916930560326,0.4136809590512821,0.050378210254321154
1,0,0,2000,0,0,10,3000,0,0,0,1,1,0,0,0.5172615559125674,0.5876946479616459,-0.07043309204907855
1,0,0,2000,0,0,10,3000,0,0,0,1,1,0,1,0.5172615559125674,0.5876946479616459,-0.07043309204907855
1,0,0,2000,0,0,10,3000,0,0,1,0,0,1000,0,0.6023827794739245,0.5845923235083446,0.017790455965579932
1,0,0,2000,0,0,10,3000,0,0,1,0,0,1000,1,0.6023827794739245,0.5845923235083446,0.017790455965579932
1,0,0,2000,0,0,10,3000,0,0,1,0,0,0,0,0.6521466958014249,0.7397879374050704,-0.0876412416036455
1,0,0,2000,0,0,10,3000,0,0,1,0,0,0,1,0.6521466958014249,0.7397879374050704,-0.0876412416036455
1,0,0,2000,0,0,10,3000,0,0,1,0,1,1000,0,0.5047239915539212,0.4852672781158564,0.01945671343806482
1,0,0,2000,0,0,10,3000,0,0,1,0,1,1000,1,0.5047239915539212,0.4852672781158564,0.01945671343806482
1,0,0,2000,0,0,10,3000,0,0,1,0,1,0,0,0.5577367793687683,0.6557167897409405,-0.09798001037217219
1,0,0,2000,0,0,10,3000,0,0,1,0,1,0,1,0.5577367793687683,0.6557167897409405,-0.09798001037217219
1,0,0,2000,0,0,10,3000,0,0,1,1,0,1000,0,0.5862954781372272,0.5556758182147694,0.030619659922457743
1,0,0,2000,0,0,10,3000,0,0,1,1,0,1000,1,0.5862954781372272,0.5556758182147694,0.030619659922457743
1,0,0,2000,0,0,10,3000,0,0,1,1,0,0,0,0.636859039251268,0.7164343493759586,-0.07957531012469066
1,0,0,2000,0,0,10,3000,0,0,1,1,0,0,1,0.636859039251268,0.7164343493759586,-0.07957531012469066
1,0,0,2000,0,0,10,3000,0,0,1,1,1,1000,0,0.48804355770127306,0.4558721963513026,0.03217136134997045
1,0,0,2000,0,0,10,3000,0,0,1,1,1,1000,1,0.48804355770127306,0.4558721963513026,0.03217136134997045
1,0,0,2000,0,0,10,3000,0,0,1,1,1,0,0,0.5412188647392863,0.6286058811060429,-0.08738701636675661
1,0,0,2000,0,0,10,3000,0,0,1,1,1,0,1,0.5412188647392863,0.6286058811060429,-0.08738701636675661
1,0,0,2000,0,0,10,3000,1,1,0,0,0,1000,0,0.6195079154104665,0.5906036647947202,0.028904250615746307
1,0,0,2000,0,0,10,3000,1,1,0,0,0,1000,1,0.6195079154104665,0.5906036647947202,0.028904250615746307
1,0,0,2000,0,0,10,3000,1,1,0,0,0,0,0,0.6683087005812778,0.7445348714604526,-0.07622617087917483
1,0,0,2000,0,0,10,3000,1,1,0,0,0,0,1,0.6683087005812778,0.7445348714604526,-0.07622617087917483
1,0,0,2000,0,0,10,3000,1,1,0,0,1,1000,0,0.5227226696103717,0.4914656217763158,0.03125704783405592
1,0,0,2000,0,0,10,3000,1,1,0,0,1,1000,1,0.5227226696103717,0.4914656217763158,0.03125704783405592
1,0,0,2000,0,0,10,3000,1,1,0,0,1,0,0,0.5754295130113118,0.6612952193441262,-0.08586570633281432
1,0,0,2000,0,0,10,3000,1,1,0,0,1,0,1,0.5754295130113118,0.6612952193441262,-0.08586570633281432
1,0,0,2000,0,0,10,3000,1,1,0,1,0,1000,0,0.6036576050680008,0.5617919408437331,0.04186566422426774
1,0,0,2000,0,0,10,3000,1,1,0,1,0,1000,1,0.6036576050680008,0.5617919408437331,0.04186566422426774
1,0,0,2000,0,0,10,3000,1,1,0,1,0,0,0,0.6533537852594419,0.7214468994387376,-0.06809311417929576
1,0,0,2000,0,0,10,3000,1,1,0,1,0,0,1,0.6533537852594419,0.7214468994387376,-0.06809311417929576
1,0,0,2000,0,0,10,3000,1,1,0,1,1,1000,0,0.506055181655153,0.4620320982490578,0.044023083406095176
1,0,0,2000,0,0,10,3000,1,1,0,1,1,1000,1,0.506055181655153,0.4620320982490578,0.044023083406095176
1,0,0,2000,0,0,10,3000,1,1,0,1,1,0,0,0.5590499657251504,0.6343786518676041,-0.0753286861424537
1,0,0,2000,0,0,10,3000,1,1,0,1,1,0,1,0.5590499657251504,0.6343786518676041,-0.0753286861424537
1,0,0,2000,0,0,10,3000,1,1,1,0,0,1000,0,0.6419038305291268,0.631407285046432,0.010496545482694852
1,0,0,2000,0,0,10,3000,1,1,1,0,0,1000,1,0.6419038305291268,0.631407285046432,0.010496545482694852
1,0,0,2000,0,0,10,3000,1,1,1,0,0,0,0,0.6892729109648326,0.7758199858879924,-0.08654707492315983
1,0,0,2000,0,0,10,3000,1,1,1,0,0,0,1,0.6892729109648326,0.7758199858879924,-0.08654707492315983
1,0,0,2000,0,0,10,3000,1,1,1,0,1,1000,0,0.5466464932505882,0.5343598969031659,0.012286596347422352
1,0,0,2000,0,0,10,3000,1,1,1,0,1,1000,1,0.5466464932505882,0.5343598969031659,0.012286596347422352
1,0,0,2000,0,0,10,3000,1,1,1,0,1,0,0,0.5987394385755143,0.6986481787450114,-0.09990874016949713
1,0,0,2000,0,0,10,3000,1,1,1,0,1,0,1,0.5987394385755143,0.6986481787450114,-0.09990874016949713
1,0,0,2000,0,0,10,3000,1,1,1,1,0,1000,0,0.6264238842023456,0.6035395132641118,0.02288437093823381
1,0,0,2000,0,0,10,3000,1,1,1,1,0,1000,1,0.6264238842023456,0.6035395132641118,0.02288437093823381
1,0,0,2000,0,0,10,3000,1,1,1,1,0,0,0,0.6748032697762926,0.7546276230833472,-0.07982435330705462
1,0,0,2000,0,0,10,3000,1,1,1,1,0,0,1,0.6748032697762926,0.7546276230833472,-0.07982435330705462
1,0,0,2000,0,0,10,3000,1,1,1,1,1,1000,0,0.5300633732861624,0.5049080546747998,0.025155318611362554
1,0,0,2000,0,0,10,3000,1,1,1,1,1,1000,1,0.5300633732861624,0.5049080546747998,0.025155318611362554
1,0,0,2000,0,0,10,3000,1,1,1,1,1,0,0,0.5826068690936428,0.673233234731654,-0.09062636563801119
1,0,0,2000,0,0,10,3000,1,1,1,1,1,0,1,0.5826068690936428,0.673233234731654,-0.09062636563801119
1,0,0,2000,0,0,10,3000,1,0,0,0,0,1000,0,0.6590769332910058,0.61187551934922,0.047201413941785786
1,0,0,2000,0,0,10,3000,1,0,0,0,0,1000,1,0.6590769332910058,0.61187551934922,0.047201413941785786
1,0,0,2000,0,0,10,3000,1,0,0,0,0,0,0,0.7052175694294135,0.761044605022514,-0.05582703559310054
1,0,0,2000,0,0,10,3000,1,0,0,0,0,0,1,0.7052175694294135,0.761044605022514,-0.05582703559310054
1,0,0,2000,0,0,10,3000,1,0,0,0,1,1000,0,0.5652941582201008,0.5136467263132537,0.05164743190684706
1,0,0,2000,0,0,10,3000,1,0,0,0,1,1000,1,0.5652941582201008,0.5136467263132537,0.05164743190684706
1,0,0,2000,0,0,10,3000,1,0,0,0,1,0,0,0.6167466411587704,0.6808786776187681,-0.06413203645999765
1,0,0,2000,0,0,10,3000,1,0,0,0,1,0,1,0.6167466411587704,0.6808786776187681,-0.06413203645999765
1,0,0,2000,0,0,10,3000,1,0,0,1,0,1000,0,0.6439275531968255,0.5835051170029126,0.060422436193912854
1,0,0,2000,0,0,10,3000,1,0,0,1,0,1000,1,0.6439275531968255,0.5835051170029126,0.060422436193912854
1,0,0,2000,0,0,10,3000,1,0,0,1,0,0,0,0.691157734086811,0.7389255131886678,-0.04776777910185681
1,0,0,2000,0,0,10,3000,1,0,0,1,0,0,1,0.691157734086811,0.7389255131886678,-0.04776777910185681
1,0,0,2000,0,0,10,3000,1,0,0,1,1,1000,0,0.5488301746380335,0.4841495038049389,0.06468067083309464
1,0,0,2000,0,0,10,3000,1,0,0,1,1,1000,1,0.5488301746380335,0.4841495038049389,0.06468067083309464
1,0,0,2000,0,0,10,3000,1,0,0,1,1,0,0,0.6008554147236179,0.6547057810816216,-0.053850366358003665
1,0,0,2000,0,0,10,3000,1,0,0,1,1,0,1,0.6008554147236179,0.6547057810816216,-0.053850366358003665
1,0,0,2000,0,0,10,3000,1,0,1,0,0,1000,0,0.6803455454081726,0.6518089394366656,0.02853660597150698
1,0,0,2000,0,0,10,3000,1,0,1,0,0,1000,1,0.6803455454081726,0.6518089394366656,0.02853660597150698
1,0,0,2000,0,0,10,3000,1,0,1,0,0,0,0,0.7248095676138171,0.7908757738944743,-0.06606620628065718
1,0,0,2000,0,0,10,3000,1,0,1,0,0,0,1,0.7248095676138171,0.7908757738944743,-0.06606620628065718
1,0,0,2000,0,0,10,3000,1,0,1,0,1,1000,0,0.5887628619911766,0.5563589391374485,0.03240392285372806
1,0,0,2000,0,0,10,3000,1,0,1,0,1,1000,1,0.5887628619911766,0.5563589391374485,0.03240392285372806
1,0,0,2000,0,0,10,3000,1,0,1,0,1,0,0,0.6392104317862016,0.7169961898693333,-0.0777857580831317
1,0,0,2000,0,0,10,3000,1,0,1,0,1,0,1,0.6392104317862016,0.7169961898693333,-0.0777857580831317
1,0,0,2000,0,0,10,3000,1,0,1,1,0,1000,0,0.6656618325154409,0.624566494071587,0.041095338443853824
1,0,0,2000,0,0,10,3000,1,0,1,1,0,1000,1,0.6656618325154409,0.624566494071587,0.041095338443853824
1,0,0,2000,0,0,10,3000,1,0,1,1,0,0,0,0.7113016435719841,0.7706859931600739,-0.0593843495880898
1,0,0,2000,0,0,10,3000,1,0,1,1,0,0,1,0.7113016435719841,0.7706859931600739,-0.0593843495880898
1,0,0,2000,0,0,10,3000,1,0,1,1,1,1000,0,0.5725155659380637,0.5270670493715462,0.045448516566517494
1,0,0,2000,0,0,10,3000,1,0,1,1,1,1000,1,0.5725155659380637,0.5270670493715462,0.045448516566517494
1,0,0,2000,0,0,10,3000,1,0,1,1,1,0,0,0.6236823122176886,0.6924474670013128,-0.06876515478362422
1,0,0,2000,0,0,10,3000,1,0,1,1,1,0,1,0.6236823122176886,0.6924474670013128,-0.06876515478362422
1,0,0,2000,0,0,10,-10000,0,1,0,0,0,1000,0,0.5696550296824768,0.5302108738321228,0.03944415585035399
1,0,0,2000,0,0,10,-10000,0,1,0,0,0,1000,1,0.5696550296824768,0.5302108738321228,0.03944415585035399
1,0,0,2000,0,0,10,-10000,0,1,0,0,0,0,0,0.620937467927205,0.6951278328199917,-0.07419036489278674
1,0,0,2000,0,0,10,-10000,0,1,0,0,0,0,1,0.620937467927205,0.6951278328199917,-0.07419036489278674
1,0,0,2000,0,0,10,-10000,0,1,0,0,1,1000,0,0.4710167895473678,0.43054904778549824,0.04046774176186957
1,0,0,2000,0,0,10,-10000,0,1,0,0,1,1000,1,0.4710167895473678,0.43054904778549824,0.04046774176186957
1,0,0,2000,0,0,10,-10000,0,1,0,0,1,0,0,0.524236596014044,0.6043445951497913,-0.08010799913574729
1,0,0,2000,0,0,10,-10000,0,1,0,0,1,0,1,0.524236596014044,0.6043445951497913,-0.08010799913574729
1,0,0,2000,0,0,10,-10000,0,1,0,1,0,1000,0,0.5532256742484287,0.5007417929992438,0.052483881249184905
1,0,0,2000,0,0,10,-10000,0,1,0,1,0,1000,1,0.5532256742484287,0.5007417929992438,0.052483881249184905
1,0,0,2000,0,0,10,-10000,0,1,0,1,0,0,0,0.6051087493113362,0.669556418708942,-0.06444766939760582
1,0,0,2000,0,0,10,-10000,0,1,0,1,0,0,1,0.6051087493113362,0.669556418708942,-0.06444766939760582
1,0,0,2000,0,0,10,-10000,0,1,0,1,1,1000,0,0.45442823067120214,0.40188066310425236,0.05254756756694978
1,0,0,2000,0,0,10,-10000,0,1,0,1,1,1000,1,0.45442823067120214,0.40188066310425236,0.05254756756694978
1,0,0,2000,0,0,10,-10000,0,1,0,1,1,0,0,0.5075721721484179,0.5758053433543031,-0.06823317120588523
1,0,0,2000,0,0,10,-10000,0,1,0,1,1,0,1,0.5075721721484179,0.5758053433543031,-0.06823317120588523
1,0,0,2000,0,0,10,-10000,0,1,1,0,0,1000,0,0.593057783300504,0.5726786068142098,0.02037917648629417
1,0,0,2000,0,0,10,-10000,0,1,1,0,0,1000,1,0.593057783300504,0.5726786068142098,0.02037917648629417
1,0,0,2000,0,0,10,-10000,0,1,1,0,0,0,0,0.6432976877438028,0.7302715178951273,-0.08697383015132454
1,0,0,2000,0,0,10,-10000,0,1,1,0,0,0,1,0.6432976877438028,0.7302715178951273,-0.08697383015132454
1,0,0,2000,0,0,10,-10000,0,1,1,0,1,1000,0,0.4950286285544534,0.4730725720299017,0.02195605652455168
1,0,0,2000,0,0,10,-10000,0,1,1,0,1,1000,1,0.4950286285544534,0.4730725720299017,0.02195605652455168
1,0,0,2000,0,0,10,-10000,0,1,1,0,1,0,0,0.5481501306628119,0.6446028042546756,-0.09645267359186371
1,0,0,2000,0,0,10,-10000,0,1,1,0,1,0,1,0.5481501306628119,0.6446028042546756,-0.09645267359186371
1,0,0,2000,0,0,10,-10000,0,1,1,1,0,1000,0,0.5768582202976615,0.5435802735750371,0.03327794672262441
1,0,0,2000,0,0,10,-10000,0,1,1,1,0,1000,1,0.5768582202976615,0.5435802735750371,0.03327794672262441
1,0,0,2000,0,0,10,-10000,0,1,1,1,0,0,0,0.6278430620492628,0.7064028043326697,-0.0785597422834069
1,0,0,2000,0,0,10,-10000,0,1,1,1,0,0,1,0.6278430620492628,0.7064028043326697,-0.0785597422834069
1,0,0,2000,0,0,10,-10000,0,1,1,1,1,1000,0,0.4783591390568264,0.4437793157471577,0.034579823309668745
1,0,0,2000,0,0,10,-10000,0,1,1,1,1,1000,1,0.4783591390568264,0.4437793157471577,0.034579823309668745
1,0,0,2000,0,0,10,-10000,0,1,1,1,1,0,0,0.5315748809979173,0.6171277316383537,-0.08555285064043638
1,0,0,2000,0,0,10,-10000,0,1,1,1,1,0,1,0.5315748809979173,0.6171277316383537,-0.08555285064043638
1,0,0,2000,0,0,10,-10000,0,0,0,0,0,1000,0,0.6111543691899378,0.5522416841641328,0.058912685025805045
1,0,0,2000,0,0,10,-10000,0,0,0,0,0,1000,1,0.6111543691899378,0.5522416841641328,0.058912685025805045
1,0,0,2000,0,0,10,-10000,0,0,0,0,0,0,0,0.6604393059530014,0.7136023185029321,-0.05316301254993072
1,0,0,2000,0,0,10,-10000,0,0,0,0,0,0,1,0.6604393059530014,0.7136023185029321,-0.05316301254993072
1,0,0,2000,0,0,10,-10000,0,0,0,0,1,1000,0,0.5139115017110121,0.45242681448343847,0.06148468722757361
1,0,0,2000,0,0,10,-10000,0,0,0,0,1,1000,1,0.5139115017110121,0.45242681448343847,0.06148468722757361
1,0,0,2000,0,0,10,-10000,0,0,0,0,1,0,0,0.5667849617652178,0.6253553822060477,-0.05857042044082994
1,0,0,2000,0,0,10,-10000,0,0,0,0,1,0,1,0.5667849617652178,0.6253553822060477,-0.05857042044082994
1,0,0,2000,0,0,10,-10000,0,0,0,1,0,1000,0,0.5951834634401065,0.5229110617482281,0.07227240169187843
1,0,0,2000,0,0,10,-10000,0,0,0,1,0,1000,1,0.5951834634401065,0.5229110617482281,0.07227240169187843
1,0,0,2000,0,0,10,-10000,0,0,0,1,0,0,0,0.6453178857540666,0.6888869414772629,-0.04356905572319636
1,0,0,2000,0,0,10,-10000,0,0,0,1,0,0,1,0.6453178857540666,0.6888869414772629,-0.04356905572319636
1,0,0,2000,0,0,10,-10000,0,0,0,1,1,1000,0,0.49723226716496793,0.42338476952379933,0.0738474976411686
1,0,0,2000,0,0,10,-10000,0,0,0,1,1,1000,1,0.49723226716496793,0.42338476952379933,0.0738474976411686
1,0,0,2000,0,0,10,-10000,0,0,0,1,1,0,0,0.5503325271582058,0.5973218582014211,-0.04698933104321534
1,0,0,2000,0,0,10,-10000,0,0,0,1,1,0,1,0.5503325271582058,0.5973218582014211,-0.04698933104321534
1,0,0,2000,0,0,10,-10000,0,0,1,0,0,1000,0,0.6337512918954255,0.5942419589858227,0.03950933290960279
1,0,0,2000,0,0,10,-10000,0,0,1,0,0,1000,1,0.6337512918954255,0.5942419589858227,0.03950933290960279
1,0,0,2000,0,0,10,-10000,0,0,1,0,0,0,0,0.6816639773821911,0.7473902890193285,-0.06572631163713738
1,0,0,2000,0,0,10,-10000,0,0,1,0,0,0,1,0.6816639773821911,0.7473902890193285,-0.06572631163713738
1,0,0,2000,0,0,10,-10000,0,0,1,0,1,1000,0,0.5378865360284731,0.4952319618590592,0.04265457416941393
1,0,0,2000,0,0,10,-10000,0,0,1,0,1,1000,1,0.5378865360284731,0.4952319618590592,0.04265457416941393
1,0,0,2000,0,0,10,-10000,0,0,1,0,1,0,0,0.5902315222713531,0.6646619836525443,-0.07443046138119114
1,0,0,2000,0,0,10,-10000,0,0,1,0,1,0,1,0.5902315222713531,0.6646619836525443,-0.07443046138119114
1,0,0,2000,0,0,10,-10000,0,0,1,1,0,1000,0,0.6181285810921615,0.5654979109686487,0.05263067012351286
1,0,0,2000,0,0,10,-10000,0,0,1,1,0,1000,1,0.6181285810921615,0.5654979109686487,0.05263067012351286
1,0,0,2000,0,0,10,-10000,0,0,1,1,0,0,0,0.6670111858805565,0.7244648761223695,-0.057453690241813016
1,0,0,2000,0,0,10,-10000,0,0,1,1,0,0,1,0.6670111858805565,0.7244648761223695,-0.057453690241813016
1,0,0,2000,0,0,10,-10000,0,0,1,1,1,1000,0,0.521263609099042,0.4657794741433645,0.0554841349556775
1,0,0,2000,0,0,10,-10000,0,0,1,1,1,1000,1,0.521263609099042,0.4657794741433645,0.0554841349556775
1,0,0,2000,0,0,10,-10000,0,0,1,1,1,0,0,0.5740002670076833,0.6378664541469803,-0.06386618713929704
1,0,0,2000,0,0,10,-10000,0,0,1,1,1,0,1,0.5740002670076833,0.6378664541469803,-0.06386618713929704
1,0,0,2000,0,0,10,-10000,1,1,0,0,0,1000,0,0.6503096895920365,0.6002091574481001,0.050100532143936394
1,0,0,2000,0,0,10,-10000,1,1,0,0,0,1000,1,0.6503096895920365,0.6002091574481001,0.050100532143936394
1,0,0,2000,0,0,10,-10000,1,1,0,0,0,0,0,0.6970915495461324,0.7520450202752602,-0.05495347072912782
1,0,0,2000,0,0,10,-10000,1,1,0,0,0,0,1,0.6970915495461324,0.7520450202752602,-0.05495347072912782
1,0,0,2000,0,0,10,-10000,1,1,0,0,1,1000,0,0.5557408397290367,0.5014335940324001,0.054307245696636586
